2613	489
2621	489
2628	467
2629	489
2630	467
2631	469
2640	469
2643	489
2648	489
2654	489
2656	489
2657	489
2658	489
2660	471
2660	472
2661	489
2662	420
2674	489
2676	470
2679	489
2681	489
2684	489
2688	489
2690	420
2691	489
2694	489
2700	489
2701	467
2708	489
2709	489
2710	489
2718	489
2719	467
2720	469
2738	489
2742	420
2743	420
2744	489
2747	489
2750	470
2751	489
2754	489
2762	420
2766	489
2767	473
2774	489
2777	470
2778	471
2780	489
2785	489
2790	489
2794	489
2795	212
2795	469
2795	470
2795	471
2795	472
2799	489
2801	420
2802	489
2805	470
2813	489
2815	380
2816	471
2816	472
2820	489
2821	489
2826	489
2829	57
2836	489
2840	489
2841	489
2847	467
2854	489
2856	489
2859	489
2860	489
2865	489
2867	489
2868	489
2869	489
2871	489
2874	489
2877	466
2880	489
2882	469
2887	489
2889	489
2894	489
2896	489
2904	489
2906	489
2911	489
2915	489
2916	467
2918	489
2921	470
2926	467
2927	472
2931	489
2932	489
2933	489
2935	375
2935	376
2935	377
2935	380
2935	381
2935	402
2935	405
2935	408
2935	409
2943	411
2945	489
2951	489
2952	408
2952	409
2952	411
2952	412
2952	415
2952	420
2952	422
2953	489
2966	489
2967	420
2969	466
2975	489
2978	489
2979	489
2980	470
2980	472
2982	489
2985	420
2994	469
3004	469
3009	489
3021	489
3022	466
3031	469
3035	470
3042	489
3043	489
3050	323
3051	489
3068	489
3069	420
3071	120
3074	467
3088	420
3089	489
3099	227
3102	489
3106	489
3108	489
3114	489
3116	467
3120	467
3122	420
3124	467
3129	420
3134	489
3135	467
3136	489
3139	489
3140	489
3143	489
3157	466
3158	469
3167	420
3172	489
3177	489
3184	467
3196	467
3202	489
3203	489
3206	467
3208	489
3210	467
3214	469
3225	489
3228	467
3230	420
3234	489
3239	489
3242	489
3245	420
3254	489
3260	469
3261	467
3263	489
3268	420
3276	467
3278	466
3283	420
3285	489
3290	489
3295	489
3313	469
3316	467
3317	470
3320	420
3323	489
3325	467
3326	489
3327	467
3334	489
3339	299
3344	489
3345	489
3349	469
3350	469
3351	489
3353	489
3358	467
3366	489
3373	468
3377	466
3388	467
3390	469
3393	489
3406	489
3408	466
3411	489
3413	420
3422	469
3424	489
3427	489
3428	467
3430	184
3439	489
3441	489
3442	467
3454	489
3455	489
3458	489
3464	489
3465	489
3467	472
3479	470
3480	489
3481	470
3483	489
3486	318
3489	472
3489	84
3489	220
3489	225
3496	489
3498	470
3503	467
3505	489
3508	467
3509	471
3516	489
3532	489
3534	470
3537	219
3539	489
3545	489
3548	472
3549	489
3557	489
3563	489
3567	489
3569	467
3570	489
3575	489
3582	468
3594	489
3597	467
3607	469
3610	489
3613	489
3622	465
3622	472
3622	103
3622	488
3652	468
3655	489
3657	489
3660	489
3662	472
3670	469
3677	489
3682	489
3689	489
3690	489
3700	489
3703	489
3709	467
3711	489
3718	489
3720	489
3721	420
3733	489
3734	467
3736	120
3738	489
3742	120
3743	470
3752	489
3754	470
3756	489
3766	469
3772	489
3773	466
3782	489
3783	489
3787	489
3794	489
3807	467
3813	212
3817	468
3820	219
3821	489
3828	489
3830	489
3837	467
3842	489
3843	489
3846	489
3850	489
3864	489
3869	469
3881	489
3888	489
3896	473
3904	469
3906	420
3915	467
3918	420
3935	489
3936	489
3937	468
3940	472
3949	489
3953	467
3955	489
3958	469
3963	489
3964	470
3968	489
3969	382
3976	467
3982	489
3990	467
3995	470
3997	420
4003	470
4008	489
4018	489
4024	489
4025	467
4032	470
4039	489
4049	489
4056	489
4063	489
4064	468
4083	420
4092	489
4095	489
4111	120
4119	489
4124	489
4130	489
4137	489
4142	470
4143	466
4144	466
4152	420
4156	469
4162	467
4163	489
4169	420
4182	489
4183	489
4188	469
4192	489
4193	489
4201	470
4204	469
4213	489
4216	489
4218	470
4220	57
4221	489
4230	489
4234	489
4243	489
4246	489
4249	469
4250	467
4251	467
4253	469
4254	489
4257	489
4276	420
4281	489
4284	469
4290	469
4297	466
4298	473
4300	489
4305	467
4308	420
4316	467
4317	489
4323	489
4326	470
4332	420
4337	466
4344	420
4350	489
4351	468
4365	420
4372	489
4381	489
4383	489
4389	467
4390	489
4394	549
4399	469
4400	469
4404	467
4407	489
4410	469
4412	467
4413	219
4428	489
4430	489
4431	466
4433	489
4435	420
4444	489
4446	489
4452	382
4452	402
4452	405
4452	408
4452	409
4452	411
4452	412
4452	415
4453	470
4462	469
4464	489
4466	467
4470	489
4478	420
4483	489
4484	469
4494	467
4495	386
4496	420
4501	489
4505	120
4506	219
4507	489
4509	489
4510	420
4512	489
4516	489
4523	489
4524	489
4525	489
4530	467
4535	489
4549	489
4552	489
4556	489
4560	489
4567	489
4573	489
4583	489
4585	466
4586	489
4592	489
4600	470
4601	489
4602	420
4603	489
4607	489
4611	489
4613	469
4614	470
4616	489
4617	467
4622	467
4641	420
4642	489
4651	472
4653	489
4657	489
4659	220
4660	420
4667	489
4668	467
4672	489
4674	489
4677	420
4681	489
4685	318
4686	489
4689	489
4698	420
4703	468
4705	469
4710	470
4715	311
4721	420
4722	489
4725	489
4726	489
4727	467
4734	469
4740	489
4748	420
4754	120
4757	420
4759	467
4761	489
4764	470
4769	489
4770	489
4772	420
4775	469
4776	470
4783	420
4784	489
4786	489
4792	467
4804	489
4817	120
4818	489
4828	489
4839	469
4842	219
4844	467
4845	489
4846	489
4847	489
4851	120
4852	469
4853	489
4854	489
4861	489
4865	420
4872	466
4873	489
4876	489
4880	489
4886	467
4887	470
4890	489
4908	489
4912	489
4921	120
4929	489
4931	420
4935	364
4943	420
4948	120
4957	470
4962	489
4969	489
4979	469
4981	489
4991	489
4992	489
4996	420
4998	489
5007	489
5013	467
5020	420
5025	467
5027	489
5029	420
5031	489
5035	489
5039	473
5045	489
5047	489
5048	489
5055	489
5056	467
5061	467
5065	489
5068	467
5069	489
5072	469
5082	489
5083	489
5090	489
5100	469
5103	489
5105	473
5113	489
5114	467
5116	489
5118	489
5119	489
5120	469
5121	489
5122	227
5124	470
5126	489
5135	489
5136	489
5137	489
5143	489
5144	466
5146	470
5152	470
5154	470
5155	489
5163	489
5165	489
5171	420
5179	489
5180	467
5184	469
5187	489
5196	489
5200	382
5208	489
5210	489
5211	470
5221	466
5223	420
5226	489
5227	489
5228	489
5230	467
5231	489
5234	489
5237	470
5238	489
5241	469
5242	469
5243	489
5245	467
5247	469
5255	467
5256	470
5258	489
5263	489
5265	489
5271	489
5282	420
5295	489
5296	489
5297	469
5299	489
5300	489
5314	489
5315	489
5317	489
5320	420
5321	468
5323	420
5325	420
5327	489
5332	103
5332	489
5340	467
5345	489
5348	120
5350	469
5351	489
5353	489
5366	489
5368	489
5373	489
5380	468
5389	467
5398	364
5399	466
5401	472
5402	489
5405	489
5407	489
5408	467
5409	489
5411	469
5412	467
5415	470
5419	489
5421	489
5422	467
5437	489
5447	489
5448	420
5450	420
5452	467
5458	467
5460	489
5462	489
5464	489
5471	489
5474	467
5483	382
5487	489
5496	489
5499	420
5500	489
5504	489
5508	489
5509	489
5510	489
5513	489
5524	466
5529	489
5530	382
5531	489
5535	467
5537	489
5538	420
5544	489
5546	489
5547	489
5549	420
5550	420
5557	467
5565	489
5566	470
5569	472
5575	470
5576	489
5583	420
5584	466
5588	466
5590	489
5591	470
5594	469
5595	489
5600	467
5609	489
5613	489
5616	470
5618	489
5622	489
5624	489
5645	472
5653	489
5654	489
5655	467
5656	489
5669	420
5675	489
5681	489
5687	469
5702	489
5704	420
5705	489
5706	420
5713	466
5714	489
5726	489
5731	489
5735	489
5747	489
5748	466
5749	489
5754	467
5758	469
5760	489
5762	466
5767	489
5770	467
5776	489
5782	467
5786	489
5799	467
5805	470
5812	489
5815	489
5819	489
5827	469
5828	469
5845	489
5849	489
5850	120
5851	420
5857	466
5858	489
5859	489
5869	489
5874	467
5882	489
5883	470
5890	420
5892	489
5893	489
5894	489
5895	420
5901	470
5912	467
5913	489
5917	467
5918	489
5921	489
5931	489
5933	489
5940	489
5943	469
5945	489
5949	219
5954	489
5955	489
5961	467
5964	466
5965	489
5966	467
5969	489
5975	489
5977	489
5982	411
5983	489
5985	97
5991	467
5998	489
6003	467
6005	489
6008	489
6010	470
6011	467
6012	489
6013	489
6019	489
6020	375
6021	489
6027	467
6031	420
6034	489
6037	489
6044	489
6051	469
6068	489
6070	489
6075	470
6077	470
6077	472
6078	382
6080	489
6089	145
6092	467
6100	420
6106	489
6109	420
6110	489
6112	489
6114	468
6122	467
6123	489
6125	467
6134	420
6135	469
6138	489
6141	489
6146	489
6150	122
6151	489
6153	468
6155	467
6160	420
6162	489
6163	489
6164	489
6166	489
6168	489
6178	489
6179	420
6181	489
6184	467
6192	489
6195	467
6198	489
6205	420
6210	489
6217	489
6218	467
6219	489
6222	489
6224	470
6225	466
6234	489
6236	472
6240	420
6241	489
6242	489
6249	468
6258	467
6262	489
6277	470
6281	470
6284	489
6285	466
6303	466
6307	489
6323	219
6327	489
6329	470
6330	489
6331	120
6332	489
6333	489
6334	120
6346	466
6347	466
6353	467
6355	468
6370	467
6376	489
6380	469
6381	489
6382	467
6383	489
6385	470
6389	489
6391	489
6392	466
6398	489
6399	489
6403	489
6405	489
6412	467
6416	489
6418	489
6419	489
6423	489
6429	489
6431	467
6448	489
6449	246
6462	420
6467	489
6476	489
6478	489
6486	469
6489	489
6490	489
6491	470
6492	420
6498	489
6499	489
6503	467
6505	489
6511	489
6515	489
6520	489
6524	489
6532	489
6547	420
6550	470
6551	489
6552	489
6553	470
6557	489
6567	219
6584	489
6595	120
6596	489
6602	467
6605	470
6606	470
6608	467
6609	467
6611	489
6613	411
6619	489
6627	489
6629	469
6647	489
6649	120
6650	489
6658	467
6664	489
6674	470
6676	466
6677	467
6683	120
6684	489
6690	469
6691	219
6693	467
6694	489
6698	467
6704	420
6712	489
6716	489
6718	489
6721	467
6727	489
6735	466
6736	467
6742	489
6746	489
6752	469
6759	469
6769	489
6774	467
6776	489
6780	489
6785	311
6793	489
6794	58
6800	489
6805	467
6817	467
6828	469
6832	489
6833	57
6834	489
6836	467
6837	420
6839	489
6840	219
6843	466
6844	467
6848	489
6853	489
6858	470
6860	489
6863	489
6865	420
6870	489
6874	466
6883	470
6892	467
6904	467
6908	470
6912	420
6915	469
6921	489
6923	120
6923	489
6924	489
6925	219
6927	489
6932	469
6933	489
6942	489
6943	489
6944	420
6947	489
6949	489
6950	489
6952	489
6953	489
6959	470
6963	489
6967	420
6972	489
6973	382
6974	466
6977	489
6979	467
6980	489
6982	489
6983	489
6984	489
6996	219
6997	489
6998	489
7007	467
7008	466
7009	489
7012	489
7017	489
7030	420
7032	420
7042	489
7045	489
7048	489
7049	489
7051	467
7052	489
7054	467
7059	470
7060	467
7062	489
7066	489
7072	420
7079	489
7083	489
7087	489
7092	489
7094	420
7095	469
7105	489
7106	354
7112	489
7115	471
7118	120
7121	467
7122	489
7130	470
7131	489
7139	467
7158	489
7159	489
7160	489
7166	489
7168	420
7182	472
7184	467
7186	489
7187	468
7192	489
7200	472
7203	467
7210	489
7213	489
7217	489
7222	420
7224	489
7229	489
7233	420
7234	489
7237	120
7241	120
7244	467
7245	420
7246	467
7247	489
7250	489
7252	489
7257	466
7266	473
7275	420
7279	489
7285	489
7292	489
7303	489
7308	489
7309	467
7310	411
7312	489
7319	489
7322	489
7325	468
7327	489
7328	489
7333	420
7336	471
7343	489
7344	489
7347	470
7353	470
7355	467
7357	219
7373	489
7374	420
7379	489
7380	489
7382	489
7383	470
7384	489
7386	489
7388	489
7390	420
7391	469
7392	489
7393	489
7395	489
7397	467
7398	382
7403	489
7412	489
7421	489
7425	469
7426	489
7430	489
7438	420
7439	489
7440	420
7444	468
7446	469
7448	489
7455	489
7462	469
7465	489
7468	489
7471	489
7496	467
7498	489
7511	489
7512	489
7514	489
7519	489
7521	420
7524	473
7525	467
7532	100
7538	489
7545	100
7547	489
7550	489
7553	467
7555	420
7558	467
7559	420
7565	467
7568	470
7577	466
7580	489
7587	467
7594	489
7597	467
7603	469
7608	489
7611	489
7617	489
7629	489
7632	420
7634	467
7638	489
7643	489
7647	364
7655	489
7661	489
7662	489
7664	489
7671	489
7673	467
7674	489
7679	489
7680	411
7681	489
7684	466
7689	489
7698	489
7702	420
7710	489
7723	470
7727	489
7728	489
7733	467
7737	420
7739	219
7741	489
7742	489
7751	489
7756	470
7758	489
7768	489
7770	57
7775	470
7776	470
7783	470
7790	489
7793	489
7800	470
7802	469
7803	489
7809	420
7810	489
7814	489
7816	489
7818	469
7820	489
7827	489
7833	467
7834	420
7836	467
7841	382
7846	375
7856	489
7860	489
7869	467
7871	467
7874	96
7874	489
7885	467
7897	466
7898	420
7899	470
7902	489
7903	489
7906	489
7910	489
7912	466
7918	489
7921	420
7923	469
7926	469
7928	466
7929	467
7931	489
7938	467
7939	420
7940	420
7947	467
7955	467
7965	489
7970	489
7974	420
7976	420
7979	489
7982	212
7982	472
7990	467
7995	467
8000	489
8007	489
8010	470
8013	470
8013	471
8013	216
8013	472
8013	468
8017	382
8031	467
8033	489
8034	489
8037	489
8042	470
8045	466
8047	472
8050	472
8054	489
8070	420
8071	489
8073	489
8074	469
8076	420
8077	489
8080	489
8082	120
8084	489
8096	468
8102	420
8105	489
8108	489
8118	489
8123	489
8132	470
8133	470
8140	469
8144	489
8145	145
8154	420
8158	489
8159	466
8165	420
8167	489
8173	470
8175	420
8180	489
8182	467
8183	489
8184	489
8193	489
8207	489
8212	100
8217	489
8220	109
8229	470
8231	120
8235	467
8241	420
8243	489
8244	466
8245	420
8249	489
8252	420
8273	467
8279	489
8287	489
8290	489
8292	467
8294	58
8302	489
8310	489
8312	467
8316	469
8320	489
8322	489
8323	467
8324	420
8326	489
8329	469
8338	489
8342	489
8343	470
8347	489
8352	470
8355	420
8361	319
8363	467
8365	489
8395	467
8403	489
8407	489
8409	489
8411	467
8422	489
8427	467
8433	467
8434	489
8435	489
8437	120
8440	467
8444	489
8445	489
8450	489
8454	467
8455	489
8475	489
8481	467
8482	467
8496	467
8498	466
8501	489
8504	420
8510	489
8519	420
8522	420
8524	467
8538	489
8545	163
8549	489
8550	489
8556	466
8570	470
8574	469
8582	489
8586	420
8597	467
8601	467
8602	357
8609	420
8610	466
8611	122
8612	489
8617	469
8626	466
8646	489
8649	468
8651	470
8661	420
8666	420
8669	489
8677	489
8678	489
8687	489
8688	489
8693	470
8698	489
8711	420
8713	489
8717	489
8728	420
8732	469
8748	489
8754	420
8764	467
8766	467
8772	489
8773	489
8786	489
8789	489
8794	489
8799	467
8800	420
8802	489
8805	489
8807	489
8810	489
8813	489
8820	470
8827	467
8831	451
8841	467
8842	467
8844	467
8849	467
8868	467
8869	470
8870	489
8888	467
8892	122
8895	489
8897	467
8898	489
8903	469
8912	489
8913	326
8914	489
8915	420
8919	470
8923	420
8925	489
8931	489
8948	489
8949	469
8953	467
8957	466
8958	489
8962	472
8965	489
8967	489
8970	489
8971	489
8973	467
8977	467
8984	489
8986	489
8988	466
8989	489
8993	489
8995	489
8998	470
9001	489
9003	489
9004	470
9005	470
9010	420
9017	489
9021	489
9022	467
9024	489
9025	489
9030	84
9030	468
9030	469
9030	606
9030	350
9030	97
9036	489
9038	489
9048	420
9051	489
9052	467
9053	472
9054	489
9056	467
9057	467
9058	420
9059	467
9060	420
9062	466
9068	467
9071	489
9073	489
9078	489
9079	489
9087	489
9096	489
9097	467
9098	420
9107	489
9108	467
9110	489
9114	420
9115	420
9121	489
9127	420
9133	489
9134	468
9135	466
9136	467
9137	470
9144	489
9160	489
9166	489
9179	467
9182	469
9185	489
9187	489
9188	120
9191	489
9197	471
9198	489
9199	382
9205	489
9206	420
9216	420
9218	489
9222	489
9223	469
9225	420
9226	467
9229	467
9233	420
9235	489
9240	120
9243	470
9244	489
9246	489
9267	489
9274	489
9283	470
9283	471
9285	469
9285	97
9289	489
9297	489
9298	489
9313	489
9315	489
9318	489
9327	489
9332	467
9335	219
9344	467
9348	470
9360	420
9364	469
9369	489
9371	489
9376	489
9379	489
9384	467
9386	470
9387	467
9389	489
9391	467
9394	489
9395	489
9400	411
9405	420
9407	472
9410	489
9412	120
9413	120
9414	420
9419	420
9423	467
9431	489
9433	489
9442	467
9446	467
9447	470
9454	468
9465	489
9471	472
9483	489
9488	472
9490	489
9491	467
9492	489
9494	489
9496	472
9497	489
9499	467
9503	468
9506	183
9507	489
9508	489
9515	489
9516	420
9520	489
9522	489
9523	468
9526	489
9529	489
9533	420
9534	489
9535	420
9536	489
9541	467
9542	471
9542	216
9542	472
9547	467
9549	467
9553	471
9553	96
9555	489
9560	420
9562	473
9563	360
9563	489
9565	489
9566	469
9571	489
9573	420
9575	163
9579	489
9580	489
9582	489
9583	377
9585	420
9586	183
9588	120
9589	364
9591	489
9592	489
9594	467
9596	467
9598	489
9604	489
9605	489
9616	469
9624	420
9625	489
9628	163
9630	489
9634	467
9642	420
9645	467
9658	411
9667	469
9679	469
9686	489
9688	420
9694	489
9703	489
9714	466
9716	489
9726	470
9727	467
9734	467
9736	489
9739	489
9747	467
9748	489
9750	489
9751	84
9751	468
9753	467
9756	470
9774	469
9780	377
9780	380
9780	381
9780	382
9780	402
9780	403
9780	405
9780	408
9780	409
9780	411
9780	412
9781	489
9782	120
9784	469
9788	470
9797	470
9801	489
9813	489
9816	489
9817	489
9820	489
9821	466
9826	489
9827	489
9833	489
9835	489
9838	489
9839	489
9841	466
9846	420
9852	489
9857	489
9861	489
9880	360
9880	489
9881	489
9889	420
9892	489
9896	489
9898	489
9899	467
9902	489
9910	489
9912	489
9916	489
9925	467
9927	489
9932	489
9935	489
9946	489
9956	489
9961	469
9962	468
9963	489
9965	489
9967	470
9972	489
9975	467
9981	411
9983	489
9984	489
9990	489
9995	489
9999	489
10001	489
10003	420
10008	489
10009	489
10012	489
10013	489
10018	489
10020	489
10025	489
10027	469
10028	470
10029	489
10032	489
10036	489
10041	489
10051	489
10053	489
10055	489
10061	489
10066	489
10070	489
10071	489
10076	489
10077	489
10081	469
10081	470
10082	489
10084	467
10095	469
10096	469
10102	489
10104	470
10112	489
10125	489
10127	183
10128	489
10129	489
10133	489
10134	489
10135	489
10138	489
10139	489
10140	467
10142	489
10144	489
10145	489
10148	489
10152	489
10160	489
10161	420
10162	489
10165	489
10168	489
10169	469
10172	469
10177	489
10178	468
10188	120
10189	420
10191	489
10193	489
10200	489
10201	420
10205	489
10209	489
10215	470
10218	489
10220	489
10221	489
10226	489
10228	219
10229	466
10231	420
10232	489
10233	489
10234	467
10248	469
10249	469
10252	468
10254	489
10259	467
10260	120
10261	489
10265	489
10266	469
10267	489
10270	420
10271	599
10271	471
10271	472
10274	489
10275	466
10287	470
10293	489
10295	489
10302	467
10306	467
10310	489
10312	466
10315	469
10316	467
10317	468
10329	489
10332	489
10338	489
10339	489
10340	467
10344	470
10348	467
10356	470
10364	469
10366	489
10369	489
10375	489
10376	489
10390	489
10393	469
10397	122
10400	489
10406	219
10416	489
10429	489
10433	469
10433	470
10434	489
10438	420
10440	489
10443	470
10444	489
10446	489
10447	489
10448	489
10449	467
10452	489
10456	489
10458	489
10463	354
10468	467
10474	489
10481	467
10483	489
10484	489
10485	466
10490	489
10499	489
10513	489
10521	489
10524	469
10528	420
10529	420
10530	120
10533	489
10544	489
10549	420
10551	466
10556	467
10557	489
10561	489
10563	471
10570	489
10573	489
10575	420
10582	489
10586	470
10591	467
10593	489
10594	489
10604	470
10608	489
10620	489
10621	489
10630	466
10633	466
10645	489
10649	489
10656	489
10657	489
10659	489
10663	489
10669	489
10673	489
10675	489
10678	467
10681	466
10688	470
10697	489
10698	489
10699	489
10702	219
10710	420
10711	489
10714	467
10722	489
10725	489
10727	489
10728	364
10731	420
10734	120
10735	489
10743	472
10743	219
10749	489
10750	489
10752	549
10755	467
10757	420
10759	489
10761	489
10764	489
10771	467
10777	467
10780	467
10786	489
10801	489
10809	489
10811	75
10812	489
10814	489
10815	489
10821	467
10823	489
10825	120
10826	489
10832	489
10834	163
10836	467
10838	489
10842	489
10844	319
10852	489
10860	420
10867	489
10871	469
10872	420
10878	489
10892	420
10894	489
10896	489
10910	489
10914	469
10920	411
10922	489
10923	420
10925	489
10926	489
10931	219
10938	489
10950	469
10951	489
10953	489
10957	489
10958	469
10961	470
10971	489
10976	467
10985	472
10987	470
10990	420
10996	420
10998	120
11013	489
11018	470
11026	489
11035	489
11044	420
11048	489
11049	489
11051	489
11055	489
11058	467
11059	467
11064	468
11065	489
11072	489
11073	466
11087	467
11091	467
11099	489
11101	489
11103	466
11105	470
11111	466
11118	468
11119	489
11120	467
11121	489
11132	468
11137	489
11139	489
11147	489
11150	467
11151	489
11153	473
11154	466
11157	469
11159	489
11164	420
11166	420
11169	467
11171	467
11181	489
11182	489
11184	489
11187	489
11191	489
11192	489
11199	467
11216	469
11218	420
11222	468
11226	467
11227	489
11231	489
11233	489
11239	420
11240	489
11241	470
11257	489
11265	489
11267	489
11269	420
11274	489
11290	489
11295	466
11308	489
11309	489
11313	489
11324	489
11329	470
11330	470
11338	420
11339	489
11348	489
11354	57
11356	488
11356	108
11362	489
11364	466
11369	489
11381	364
11382	489
11384	472
11387	489
11391	470
11394	489
11403	473
11405	470
11411	469
11413	489
11414	489
11415	489
11428	489
11435	489
11447	470
11454	467
11456	489
11462	489
11463	467
11465	489
11473	489
11479	220
11481	467
11484	489
11486	489
11490	489
11493	489
11494	420
11497	489
11499	489
11501	489
11502	468
11509	467
11513	489
11515	470
11518	469
11519	489
11524	420
11526	489
11529	420
11532	467
11536	489
11538	466
11541	470
11545	489
11546	377
11550	489
11554	489
11555	489
11561	470
11572	470
11575	489
11576	489
11587	489
11590	468
11596	469
11597	489
11598	467
11600	467
11601	420
11602	489
11606	489
11611	489
11613	489
11620	420
11622	489
11633	489
11634	467
11638	466
11640	489
11647	420
11648	470
11649	470
11652	489
11653	489
11659	489
11662	489
11667	489
11686	489
11687	489
11692	467
11700	468
11701	472
